"STATE CODE","TYPE CODE","COUNTY CODE","UNIT CODE","SUPP CODE","NAME","TITLE","ADDRESS 1","ADDRESS 2","CITY","STATE AB","ZIP","EL-SEC ENROLLMENT 1996","FIPS STATE","FIPS COUNTY","COUNTY AREA NAME","COUNTY AREA TYPE","FIPS MSA","FIPS CMSA","MSA POPULAR NAME"
"34","1","074","074","302","PITT CO SCH","SUPT","1717 WEST 5TH STREET",,"GREENVILLE","NC","27834",19298,"37","147","PITT","COUNTY","3150","00","GREENVILLE, NC"
"34","1","075","075","303","POLK CO SCH","SUPT","BOX 638",,"COLUMBUS","NC","28722",2173,"37","149","POLK","COUNTY",,,
"34","1","076","076","301","ASHEBORO CITY SCHOOLS","SUPT","P O BOX 1103",,"ASHEBORO","NC","27204",4021,"37","151","RANDOLPH","COUNTY","3120","00","GREENSBORO-WIN SAL-H PT, NC"
"34","1","076","076","302","RANDOLPH CO SCH","SUPT","2222 SOUTH FAYETTEVILLE STREET",,"ASHEBORO","NC","27203",15187,"37","151","RANDOLPH","COUNTY","3120","00","GREENSBORO-WIN SAL-H PT, NC"
"34","1","077","077","301","RICHMOND CO SCH","SUPT","DRAWER 1259",,"HAMLET","NC","28345",8299,"37","153","RICHMOND","COUNTY",,,
"34","1","078","078","305","ROBESON CO SCH","SUPT","P. O. BOX 2909",,"LUMBERTON","NC","28359",23482,"37","155","ROBESON","COUNTY",,,
"34","1","079","079","303","ROCKINGHAM COUNTY SCH","SUPT","BOX 8",,"WENTWORTH","NC","27375",14343,"37","157","ROCKINGHAM","COUNTY",,,
"34","1","080","080","302","ROWAN COUNTY SCH","SUPT","BOX 2349",,"SALISBURY","NC","28144",18808,"37","159","ROWAN","COUNTY","1520","00","CHARLOTTE-GASTONIA-ROCK, NC-SC"
"34","1","081","081","301","RUTHERFORD COUNTY SCH","SUPT","219 FAIRGROUND RD",,"SPINDALE","NC","28160",10049,"37","161","RUTHERFORD","COUNTY",,,
"34","1","082","082","301","CLINTON CITY SCHOOLS","SUPT","BOX 646",,"CLINTON","NC","28328",2588,"37","163","SAMPSON","COUNTY",,,
"34","1","082","082","302","SAMPSON CO SCH","SUPT","BOX 439",,"CLINTON","NC","28328",7127,"37","163","SAMPSON","COUNTY",,,
"34","1","083","083","301","SCOTLAND CO SCHOOLS","SUPT","233 EAST CHURCH STREET",,"LAURINBURG","NC","28352",7399,"37","165","SCOTLAND","COUNTY",,,
"34","1","084","084","301","ALBEMARLE CITY SCHOOLS","SUPT","P O BOX 220",,"ALBEMARLE","NC","28001",2151,"37","167","STANLY","COUNTY",,,
"34","1","084","084","302","STANLY CO SCH","SUPT","P O BOX 1399",,"ALBEMARLE","NC","28001",7225,"37","167","STANLY","COUNTY",,,
"34","1","085","085","301","STOKES CO SCH","SUPT","POST OFFICE BOX 50",,"DANBURY","NC","27016",6707,"37","169","STOKES","COUNTY","3120","00","GREENSBORO-WIN SAL-H PT, NC"
"34","1","086","086","301","ELKIN CITY SCHOOLS","SUPT","BOX 310",,"ELKIN","NC","28621",1051,"37","171","SURRY","COUNTY",,,
"34","1","086","086","302","MT AIRY CITY SCHOOLS","SUPT","P O DRAWER 710",,"MT AIRY","NC","27030",2003,"37","171","SURRY","COUNTY",,,
"34","1","086","086","303","SURRY CO SCH","SUPT","BOX 364",,"DOBSON","NC","27017",7743,"37","171","SURRY","COUNTY",,,
"34","1","087","087","301","SWAIN COUNTY SCHOOLS","SUPT","P. O. BOX U",,"BRYSON CITY","NC","28713",1674,"37","173","SWAIN","COUNTY",,,
"34","1","088","088","301","TRANSYLVANIA COUNTY SCH","SUPT","400 ROSENWALD LN",,"BREVARD","NC","28712",3911,"37","175","TRANSYLVANIA","COUNTY",,,
"34","1","089","089","301","TYRRELL CO SCH","SUPT","BOX 328",,"COLUMBIA","NC","27925",807,"37","177","TYRRELL","COUNTY",,,
"34","1","090","090","302","UNION CO SCHOOLS","SUPT","500 N MAIN ST SUITE 700",,"MONROE","NC","28110",18303,"37","179","UNION","COUNTY","1520","00","CHARLOTTE-GASTONIA-ROCK, NC-SC"
"34","1","091","091","301","VANCE CO SCH","SUPT","128 CHURCH ST",,"HENDERSON","NC","27536",7519,"37","181","VANCE","COUNTY",,,
"34","1","092","092","301","WAKE CO SCH","SUPT","BOX 28041",,"RALEIGH","NC","27611",81438,"37","183","WAKE","COUNTY","6640","00","RALEIGH-DURHAM-CHPL HILL, NC"
"34","1","093","093","301","WARREN CO SCH","SUPT","P O BOX 110",,"WARRENTON","NC","27589",3184,"37","185","WARREN","COUNTY",,,
"34","1","094","094","301","WASHINGTON COUNTY SCH","SUPT","BOX 747",,"PLYMOUTH","NC","27962",2721,"37","187","WASHINGTON","COUNTY",,,
"34","1","095","095","301","WATAUGA CO SCH","SUPT","HIGHWAY 194, BOX 1790",,"BOONE","NC","28607",4882,"37","189","WATAUGA","COUNTY",,,
"34","1","096","096","302","WAYNE CO SCHOOLS","SUPT","301 N HERMAN ST",,"GOLDSBORO","NC","27530",18908,"37","191","WAYNE","COUNTY","2980","00","GOLDSBORO, NC"
"34","1","097","097","301","WILKES CO SCH","SUPT","201 WEST MAIN STREET",,"WILKESBORO","NC","28697",9942,"37","193","WILKES","COUNTY",,,
"34","1","098","098","301","WILSON CO SCH","SUPT","117 N TARBORO STREET",,"WILSON","NC","27894",12174,"37","195","WILSON","COUNTY",,,
"34","1","099","099","301","YADKIN CO SCH","SUPT","WASHINGTON STREET  RTE 6 BOX 105",,"YADKINVILLE","NC","27055",5296,"37","197","YADKIN","COUNTY","3120","00","GREENSBORO-WIN SAL-H PT, NC"
"34","1","100","100","301","YANCEY COUNTY SCH","SUPT","621 W MAIN STREET",,"BURNSVILLE","NC","28714",2457,"37","199","YANCEY","COUNTY",,,
"40","2","002","001","301","WARWICK CITY SCHS","SUPT","34 WARICK LAKE AVE",,"WARWICK","RI","02889",11931,"44","003","KENT","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","2","003","001","301","NEWPORT CITY SCHS","SUPT","437 BROADWAY",,"NEWPORT","RI","02840",3115,"44","005","NEWPORT","CENSUS COUNTY",,,
"40","2","004","002","301","CRANSTON CITY SCHS","SUPT","845 PARK AVE",,"CRANSTON","RI","02910",10364,"44","007","PROVIDENCE","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","2","004","003","301","PAWTUCKET CITY SCHS","SUPT","ADMINISTRATION BLDG","PARK PLACE","PAWTUCKET","RI","02860",9550,"44","007","PROVIDENCE","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","2","004","004","301","PROVIDENCE CITY SCHS","SUPT","797 WESTMINISTER ST",,"PROVIDENCE","RI","02903",24069,"44","007","PROVIDENCE","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","2","004","005","301","WOONSOCKET CITY SCHS","SUPT","108 HIGH ST",,"WOONSOCKET","RI","02895",6595,"44","007","PROVIDENCE","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","2","004","501","301","EAST PROVIDENCE CITY SCHOOLS","SUPT","80 BURNSIDE AVENUE",,"EAST PROVIDENCE","RI","02915",6822,"44","007","PROVIDENCE","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","001","001","301","BARRINGTON TWN SCHS","SUPT","283 COUNTY ROAD",,"BARRINGTON","RI","02806",2879,"44","001","BRISTOL","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","002","001","301","COVENTRY PUBLIC SCHOOLS","SUPT","ADMINISTRATION BUILDING","60 WOOD STREET","COVENTRY","RI","02816",5478,"44","003","KENT","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","002","002","301","EAST GREENWICH TOWN SCHS","SUPT","5 DIVISION ST",,"EAST GREENWICH","RI","02818",2244,"44","003","KENT","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","002","004","301","WEST WARWICK TOWN SCHS","SUPT","10 HARRIS AVENUE",,"WEST WARWICK","RI","02893",3906,"44","003","KENT","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","003","001","301","JAMESTOWN SCHS","SUPT","P. O. BOX 318",,"JAMESTOWN","RI","02835",635,"44","005","NEWPORT","CENSUS COUNTY",,,
"40","3","003","002","301","LITTLE COMPTON TOWN SCHS","SUPT","JOSEPHINE WILBUR SCHOOL","THE COMMONS","LITTLE COMPTON","RI","02837",384,"44","005","NEWPORT","CENSUS COUNTY",,,
"40","3","003","003","301","MIDDLETOWN TOWN SCHS","SUPT","LINDEN SCHOOL WEST MAIN RD",,"MIDDLETOWN","RI","02840",2740,"44","005","NEWPORT","CENSUS COUNTY",,,
"40","3","003","005","301","PORTSMOUTH TOWN SCHS","SUPT","ADMINISTRATION BLDG","29 MIDDLE ROAD","PORTSMOUTH","RI","02871",2730,"44","005","NEWPORT","CENSUS COUNTY",,,
"40","3","003","006","301","TIVERTON TOWN SCHS","SUPT OF SCHOOLS","100 NO BRAYTON RD",,"TIVERTON","RI","02878",2134,"44","005","NEWPORT","CENSUS COUNTY",,,
"40","3","004","001","301","BURRILLVILLE TOWN SCHS","SUPT","1991 OLD VICTORY HWAY",,"HARRISVILLE","RI","02830",2966,"44","007","PROVIDENCE","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","004","002","301","CUMBERLAND TOWN SCHS","SUPT","2602 MENDON ROAD",,"CUMBERLAND","RI","02864",4750,"44","007","PROVIDENCE","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","004","004","301","FOSTER TOWN SCHS","SUPT","RFD 2 BOX 498B",,"NORTH SCITUATE","RI","02857",391,"44","007","PROVIDENCE","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","004","005","301","GLOCESTER SCH DEPT","SUPT OF SCHS","R F D 2 BOX 498 B",,"NORTH SCITUATE","RI","02857",892,"44","007","PROVIDENCE","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","004","006","301","JOHNSTON PUBLIC SCHS","SUPT","345 CHERRY HILL RD",,"JOHNSTON","RI","02919",3352,"44","007","PROVIDENCE","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","004","007","301","LINCOLN TOWN SCHS","SUPT","1624 LONSDALE AVE",,"LINCOLN","RI","02865",3331,"44","007","PROVIDENCE","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","004","008","301","NORTH PROVIDENCE SCHS","SUPT","9 GEORGE STREET",,"NORTH PROVIDENCE","RI","02911",3571,"44","007","PROVIDENCE","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","004","009","301","NORTH SMITHFIELD SCHS","SUPT","450 GREENVILLE ROAD",,"NORTH SMITHFIELD","RI","02895",1664,"44","007","PROVIDENCE","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","004","010","301","SCITUATE TOWN SCHS","SUPT","197 DANIELSON PKE",,"NORTH SCITUATE","RI","02857",1712,"44","007","PROVIDENCE","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","004","011","301","SMITHFIELD SCH DIST","SUPT","49 FARNUM PIKE",,"ESMOND","RI","02917",2702,"44","007","PROVIDENCE","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","005","004","301","NARRAGANSETT SCHOOLS SYSTEM","SUPT","25 FIFTH AVENUE",,"NARRAGANSETT","RI","02882",1910,"44","009","WASHINGTON","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","005","005","301","NORTH KINGSTOWN TOWN SCHOOLS","SUPT","100 FAIRWAY",,"NORTH KINGSTOWN","RI","02852",4441,"44","009","WASHINGTON","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","005","007","301","SOUTH KINGSTOWN TOWN SCHOOLS","ADMINISTRATOR","307 CURTIS CORNER ROAD",,"PEACE DALE","RI","02883",3968,"44","009","WASHINGTON","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","005","008","301","WESTERLY TOWN SCHS","SUPT","44 PARK AVE",,"WESTERLY","RI","02891",3431,"44","009","WASHINGTON","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"40","3","005","801","301","NEW SHOREHAM SCHOOL DEPARTMENT","SUPT","HIGH STREET",,"BLOCK ISLAND","RI","02807",126,"44","009","WASHINGTON","CENSUS COUNTY","6480","00","PRVDNCE-FALL RVR-WARWCK, RI-MA"
"41","5","042","007","301","MCCARTHY TESZLER SCHOOL","PRINCIPAL","195 BURDETTE STREET",,"SPARTANBURG","SC","29302",332,"45","083","SPARTANBURG","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"43","1","001","001","301","ANDERSON CO SCH DIST","SUPT","COURTHOUSE",,"CLINTON","TN","37716",6878,"47","001","ANDERSON","COUNTY","3840","00","KNOXVILLE, TN"
"43","1","002","002","301","BEDFORD CO SCH DIST","SUPT","500 MADISON ST",,"SHELBYVILLE","TN","37160",5889,"47","003","BEDFORD","COUNTY",,,
"43","1","003","003","301","BENTON CO SCH SYSTEM","SUPT","197 BRIARWOOD STREET",,"CAMDEN","TN","38320",2571,"47","005","BENTON","COUNTY",,,
"43","1","004","004","301","BLEDSOE CO SCH DIST","SUPT","P O BOX 369",,"PIKEVILLE","TN","37367",1692,"47","007","BLEDSOE","COUNTY",,,
"43","1","005","005","301","BLOUNT CO SCH DIST","SUPT","COURTHOUSE ANNEX",,"MARYVILLE","TN","37801",10155,"47","009","BLOUNT","COUNTY","3840","00","KNOXVILLE, TN"
"43","1","006","006","301","BRADLEY CO SCH DIST","SUPT","P. O. BOX 399",,"CLEVELAND","TN","37311",8853,"47","011","BRADLEY","COUNTY",,,
"43","1","007","007","301","CAMPBELL CO SCHOOL DIST","SUPT","P O BOX 445",,"JACKSBORO","TN","37757",6494,"47","013","CAMPBELL","COUNTY",,,
"43","1","008","008","301","CANNON CO SCH DIST","SUPT","301 W MAIN STREET",,"WOODBURY","TN","37190",1999,"47","015","CANNON","COUNTY",,,
"43","1","009","009","301","CARROLL CO SCH DIST","SUPT","P. O. BOX 510",,"HUNTINGDON","TN","38344",0,"47","017","CARROLL","COUNTY",,,
"43","1","010","010","301","CARTER CO SCH DIST","SUPT","ACADEMY ST",,"ELIZABETHTON","TN","37643",6160,"47","019","CARTER","COUNTY","3660","00","JHNSN CITY-KNGSPRT-BRST, TN-VA"
"43","1","011","011","301","CHEATHAM CO SCHOOL DIST","SUPT","102 ELIZABETH ST",,"ASHLAND CITY","TN","37015",6366,"47","021","CHEATHAM","COUNTY","5360","00","NASHVILLE, TN"
"43","1","012","012","301","CHESTER CO SCH DIST","SUPT","P. O. BOX 327",,"HENDERSON","TN","38340",2383,"47","023","CHESTER","COUNTY","3580","00","JACKSON, TN"
"43","1","013","013","301","CLAIBORNE CO SCH DIST","SUPT","P O BOX 179",,"TAZEWELL","TN","37879",4644,"47","025","CLAIBORNE","COUNTY",,,
"43","1","014","014","301","CLAY CO SCH DIST","SUPT","P. O. BOX 469",,"CELINA","TN","38551",1224,"47","027","CLAY","COUNTY",,,
"43","1","015","015","301","COCKE CO SCH DIST","SUPT","605 COLLEGE ST",,"NEWPORT","TN","37821",4496,"47","029","COCKE","COUNTY",,,
"43","1","016","016","301","COFFEE CO SCH DIST","SUPT","300 HILLSBORO HWY BOX 5",,"MANCHESTER","TN","37355",3953,"47","031","COFFEE","COUNTY",,,
"43","1","017","017","301","CROCKETT CO SCHS","SUPT","106 JOHNSON ST",,"ALAMO","TN","38001",1747,"47","033","CROCKETT","COUNTY",,,
"43","1","018","018","301","CUMBERLAND CO SCH DIST","SUPT","WEST STANLEY STREET",,"CROSSVILLE","TN","38555",6264,"47","035","CUMBERLAND","COUNTY",,,
"43","1","020","020","301","DECATUR CO SCH DIST","SUPT","P. O. BOX 369",,"DECATURVILLE","TN","38329",1831,"47","039","DECATUR","COUNTY",,,
"43","1","021","021","301","DEKALB CO SCH DIST","SUPT","198 SOUTH 3RD STREET",,"SMITHVILLE","TN","37166",2694,"47","041","DE KALB","COUNTY",,,
"43","1","022","022","301","DICKSON CO SCH SYSTEM","SUPT","817 NO CHARLOTTE ST",,"DICKSON","TN","37055",7493,"47","043","DICKSON","COUNTY","5360","00","NASHVILLE, TN"
"43","1","023","023","301","DYER CO SCH DIST","SUPT","159 EVERETT ST",,"DYERSBURG","TN","38024",3505,"47","045","DYER","COUNTY",,,
"43","1","024","024","301","FAYETTE CO SCH DIST","SUPT","P O BOX 10",,"SOMERVILLE","TN","38068",4121,"47","047","FAYETTE","COUNTY","4920","00","MEMPHIS, TN-AR-MS"
"43","1","025","025","301","FENTRESS CO SCH DIST","SUPT","P. O. BOX 963",,"JAMESTOWN","TN","38556",2296,"47","049","FENTRESS","COUNTY",,,
"43","1","026","026","301","FRANKLIN CO SCH DIST","SUPT","BOX 129",,"WINCHESTER","TN","37398",5930,"47","051","FRANKLIN","COUNTY",,,
"43","1","027","027","301","GIBSON CO SCH DIST","SUPT","P. O. BOX D",,"DYER","TN","38330",0,"47","053","GIBSON","COUNTY",,,
"43","1","028","028","301","GILES CO SCH DIST","SUPT","720 W FLOWER",,"PULASKI","TN","38478",4892,"47","055","GILES","COUNTY",,,
"43","1","029","029","301","GRAINGER CO SCH DIST","SUPT","P. O. BOX 38",,"RUTLEDGE","TN","37861",3143,"47","057","GRAINGER","COUNTY",,,
"43","1","030","030","301","GREENE CO SCH DIST","SUPT","910 W SUMMER STREET",,"GREENVILLE","TN","37743",6654,"47","059","GREENE","COUNTY",,,
"43","1","031","031","301","GRUNDY CO SCH DIST","SUPT","P. O. BOX 97",,"ALTAMONT","TN","37301",2481,"47","061","GRUNDY","COUNTY",,,
"43","1","032","032","301","HAMBLEN CO SCH DIST","SUPT","210 EAST MORRIS BLVD",,"MORRISTOWN","TN","37813",8794,"47","063","HAMBLEN","COUNTY",,,
"43","1","033","033","301","HAMILTON COUNTY SCHOOL DISTRICT","C/O DEPARTMENT OF EDUCATION","201 BROAD STREET",,"CHATTANOOGA","TN","37402",23866,"47","065","HAMILTON","COUNTY","1560","00","CHATTANOOGA, TN-GA"
"43","1","034","034","301","HANCOCK CO SCH DIST","SUPT","P. O. BOX 629",,"SNEEDVILLE","TN","37869",1256,"47","067","HANCOCK","COUNTY",,,
"43","1","035","035","301","HARDEMAN CO SCH DIST","SUPT","P O BOX 112",,"BOLIVAR","TN","38008",4846,"47","069","HARDEMAN","COUNTY",,,
"43","1","036","036","301","HARDIN CO SCH DIST","SUPT","116 NORTH GUINN STREET",,"SAVANNAH","TN","38372",4128,"47","071","HARDIN","COUNTY",,,
"43","1","037","037","301","HAWKINS CO SCH DIST","SUPT","200 NO DEPOT STREET",,"ROGERSVILLE","TN","37857",6645,"47","073","HAWKINS","COUNTY","3660","00","JHNSN CITY-KNGSPRT-BRST, TN-VA"
"43","1","038","038","301","HAYWOOD CO SCH DIST","SUPT","900 E MAIN ST",,"BROWNSVILLE","TN","38012",3978,"47","075","HAYWOOD","COUNTY",,,
"43","1","039","039","301","HENDERSON CO SCH DIST","SUPT","P O BOX 190",,"LEXINGTON","TN","38351",3480,"47","077","HENDERSON","COUNTY",,,
"43","1","040","040","301","HENRY CO SCH DIST","SUPT","217 GROVE BOULEVARD",,"PARIS","TN","38242",3427,"47","079","HENRY","COUNTY",,,
"43","1","041","041","301","HICKMAN CO SCHS","SUPT","108 COLLEGE AVE",,"CENTERVILLE","TN","37033",3305,"47","081","HICKMAN","COUNTY",,,
"43","1","042","042","301","HOUSTON CO SCH DIST","SUPT","P. O. BOX 209",,"ERIN","TN","37061",1370,"47","083","HOUSTON","COUNTY",,,
"43","1","043","043","301","HUMPHREYS CO SCH DIST","SUPT","103 SO CHURCH ST",,"WAVERLY","TN","37185",3003,"47","085","HUMPHREYS","COUNTY",,,
"43","1","044","044","301","JACKSON CO SCH DIST","SUPT","205 W GIBSON AVENUE",,"GAINESBORO","TN","38562",1491,"47","087","JACKSON","COUNTY",,,
"43","1","045","045","301","JEFFERSON CO SCH DIST","SUPT","P. O. BOX 190",,"DANDRIDGE","TN","37725",5962,"47","089","JEFFERSON","COUNTY",,,
"43","1","046","046","301","JOHNSON CO SCH DIST","SUPT","211 NO CHURCH ST",,"MOUNTAIN CITY","TN","37683",2299,"47","091","JOHNSON","COUNTY",,,
"43","1","047","047","301","KNOX CO SCH DIST","SUPT","P. O.BOX 2188",,"KNOXVILLE","TN","37901",52627,"47","093","KNOX","COUNTY","3840","00","KNOXVILLE, TN"
"43","1","048","048","301","LAKE CO SCH SYSTEM","SUPT","P O BOX 397",,"TIPTONVILLE","TN","38079",1075,"47","095","LAKE","COUNTY",,,
"43","1","049","049","301","LAUDERDALE CO SCH DIST","SUPT","402 S WASHINGTON",,"RIPLEY","TN","38063",5082,"47","097","LAUDERDALE","COUNTY",,,
"43","1","050","050","301","LAWRENCE CO SCH SYSTEM","SUPT","WEST GAINES STREET",,"LAWRENCEBURG","TN","38464",6859,"47","099","LAWRENCE","COUNTY",,,
"43","1","051","051","301","LEWIS CO SCH DIST","SUPT","206 SO COURT STREET",,"HOHENWALD","TN","38462",1921,"47","101","LEWIS","COUNTY",,,
"43","1","052","052","301","LINCOLN CO SCH DIST","SUPT","208 E DAVIDSON DR",,"FAYETTEVILLE","TN","37334",4295,"47","103","LINCOLN","COUNTY",,,
"43","1","053","053","301","LOUDON CO SCH DIST","SUPT","P. O. BOX 113",,"LOUDON","TN","37774",4566,"47","105","LOUDON","COUNTY","3840","00","KNOXVILLE, TN"
"43","1","054","054","301","MCMINN CO SCH DIST","SUPT","COURTHOUSE",,"ATHENS","TN","37303",5906,"47","107","MCMINN","COUNTY",,,
"43","1","055","055","301","MCNAIRY CO SCHOOL SYSTEM","SUPT","RM 107 COURTHOUSE",,"SELMER","TN","38375",4013,"47","109","MCNAIRY","COUNTY",,,
"43","1","056","056","301","MACON CO SCH DIST","SUPT","501 COLLEGE STREET",,"LAFAYETTE","TN","37083",3278,"47","111","MACON","COUNTY",,,
"43","1","057","057","301","JACKSON-MADISON CO SCH DIST","SUPT","310 N PARKWAY",,"JACKSON","TN","38305",13544,"47","113","MADISON","COUNTY","3580","00","JACKSON, TN"
"43","1","058","058","301","MARION CO SCH DIST","SUPT","ROUTE 2 BOX 52",,"JASPER","TN","37347",4461,"47","115","MARION","COUNTY","1560","00","CHATTANOOGA, TN-GA"
"43","1","059","059","301","MARSHALL CO SCH DIST","SUPT","700 JONES CIRCLE",,"LEWISBURG","TN","37091",4511,"47","117","MARSHALL","COUNTY",,,
"43","1","060","060","301","MAURY CO SCH DIST","SUPT","501 W 8TH STREET",,"COLUMBIA","TN","38401",11823,"47","119","MAURY","COUNTY",,,
"43","1","061","061","301","MEIGS CO SCH DIST","SUPT","P O BOX 68",,"DECATUR","TN","37322",1635,"47","121","MEIGS","COUNTY",,,
"43","1","062","062","301","MONROE CO SCH DIST","SUPT COURTHOUSE","103 COLLEGE ST",,"MADISONVILLE","TN","37354",4849,"47","123","MONROE","COUNTY",,,
"43","1","063","063","301","MONTGOMERY CO SCH DIST","SUPT","P. O. BOX 867",,"CLARKSVILLE","TN","37040",21492,"47","125","MONTGOMERY","COUNTY","1660","00","CLARKSVILLE-HOPKINSVILLE, TN-K"
"43","1","065","065","301","MORGAN CO SCH SYSTEM","SUPT","P. O. BOX 250",,"WARTBURG","TN","37887",3325,"47","129","MORGAN","COUNTY",,,
"43","1","066","066","301","OBION CO SCH DIST","SUPT","P. O. BOX 747",,"UNION CITY","TN","38281",4058,"47","131","OBION","COUNTY",,,
"43","1","067","067","301","OVERTON CO SCH DIST","SUPT","112 BUSSELL ST",,"LIVINGSTON","TN","38570",2994,"47","133","OVERTON","COUNTY",,,
"43","1","068","068","301","PERRY CO SCH DIST","SUPT","ROUTE 10 BOX 3 B",,"LINDEN","TN","37096",1171,"47","135","PERRY","COUNTY",,,
"43","1","069","069","301","PICKETT CO SCH DIST","SUPT","P. O. BOX 447",,"BYRDSTOWN","TN","38549",822,"47","137","PICKETT","COUNTY",,,
"43","1","070","070","301","POLK CO SCH DIST","SUPT","P. O. BOX A",,"BENTON","TN","37307",2246,"47","139","POLK","COUNTY",,,
"43","1","071","071","301","PUTNAM CO SCH DIST","SUPT","1400 E SPRING",,"COOKEVILLE","TN","38501",9117,"47","141","PUTNAM","COUNTY",,,
"43","1","072","072","301","RHEA CO SCH DIST","SUPT","444 2ND AVE UNIT 2",,"DAYTON","TN","37321",4046,"47","143","RHEA","COUNTY",,,
"43","1","073","073","301","ROANE CO SCH DIST","SUPT","100 BLUFF ROAD",,"KINGSTON","TN","37763",5942,"47","145","ROANE","COUNTY",,,
"43","1","074","074","301","ROBERTSON CO SCH DIST","DEPT OF FINANCE","P. O. BOX 130",,"SPRINGFIELD","TN","37172",9481,"47","147","ROBERTSON","COUNTY","5360","00","NASHVILLE, TN"
"43","1","075","075","301","RUTHERFORD CO SCH DIST","SUPT","502 MEMORIAL BLVD",,"MURFREESBORO","TN","37129",21965,"47","149","RUTHERFORD","COUNTY","5360","00","NASHVILLE, TN"
"43","1","076","076","301","SCOTT CO SCH BD OF ED","SUPT","P O BOX 37",,"HUNTSVILLE","TN","37756",2971,"47","151","SCOTT","COUNTY",,,
"43","1","077","077","301","SEQUATCHIE CO SCH DIST","SUPT","BOX 488",,"DUNLAP","TN","37327",1658,"47","153","SEQUATCHIE","COUNTY",,,
"43","1","078","078","301","SEVIER CO SCH DIST","SUPT","226 CEDAR STREET",,"SEVIERVILLE","TN","37862",11032,"47","155","SEVIER","COUNTY","3840","00","KNOXVILLE, TN"
"43","1","079","079","301","SHELBY CO SCH DIST","SUPT","160 S HOLLYWOOD",,"MEMPHIS","TN","38112",45686,"47","157","SHELBY","COUNTY","4920","00","MEMPHIS, TN-AR-MS"
"43","1","080","080","301","SMITH CO SCH DIST","SUPT","P. O. BOX 155",,"CARTHAGE","TN","37030",3030,"47","159","SMITH","COUNTY",,,
"43","1","081","081","301","STEWART CO SCH DIST","SUPT","POST OFFICE BOX 433",,"DOVER","TN","37058",1824,"47","161","STEWART","COUNTY",,,
"43","1","082","082","301","SULLIVAN CO SCH DIST","SUPT","P. O. BOX 306",,"BLOUNTVILLE","TN","37617",13514,"47","163","SULLIVAN","COUNTY","3660","00","JHNSN CITY-KNGSPRT-BRST, TN-VA"
"43","1","083","083","301","SUMNER CO SCH DIST","SUPT","P. O. BOX 1199",,"GALLATIN","TN","37066",21692,"47","165","SUMNER","COUNTY","5360","00","NASHVILLE, TN"
"43","1","084","084","301","TIPTON CO SCH DIST","SUPT","1580 HIGHWAY 51 SO",,"COVINGTON","TN","38019",9150,"47","167","TIPTON","COUNTY","4920","00","MEMPHIS, TN-AR-MS"
"43","1","085","085","301","TROUSDALE CO SCH DIST","SUPT","214 BROADWAY",,"HARTSVILLE","TN","37074",1216,"47","169","TROUSDALE","COUNTY",,,
"43","1","086","086","301","UNICOI CO SCH DIST","SUPT","600 NO ELM AVE",,"ERWIN","TN","37650",2625,"47","171","UNICOI","COUNTY","3660","00","JHNSN CITY-KNGSPRT-BRST, TN-VA"
