"STATE CODE","TYPE CODE","COUNTY CODE","UNIT CODE","NAME","POLITICAL DESCRIPTION","TITLE","ADDRESS 1","ADDRESS 2","CITY","STATE AB","ZIP","POPULATION 1996","FIPS STATE","FIPS COUNTY","FIPS PLACE","COUNTY AREA NAME","COUNTY AREA TYPE","FIPS MSA","FIPS CMSA","MSA POPULAR NAME"
"41","2","032","003","CHAPIN","TOWN","MAYOR","P. O. BOX 183",,"CHAPIN","SC","29036",344,"45","063","13150","LEXINGTON","COUNTY","1760","00","COLUMBIA, SC"
"41","2","032","004","GILBERT","TOWN","MAYOR","P. O. BOX 71",,"GILBERT","SC","29054",390,"45","063","29050","LEXINGTON","COUNTY","1760","00","COLUMBIA, SC"
"41","2","032","005","IRMO","TOWN","MAYOR","P. O. BOX 406",,"IRMO","SC","29063",11063,"45","063","35890","LEXINGTON","COUNTY","1760","00","COLUMBIA, SC"
"41","2","032","007","LEXINGTON","TOWN","MAYOR","P. O. BOX 397",,"LEXINGTON","SC","29071",6180,"45","063","41335","LEXINGTON","COUNTY","1760","00","COLUMBIA, SC"
"41","2","032","008","PELION","TOWN","MAYOR","P. O. BOX 7",,"PELION","SC","29123",393,"45","063","55420","LEXINGTON","COUNTY","1760","00","COLUMBIA, SC"
"41","2","032","009","SPRINGDALE","TOWN","MAYOR","2915 PLATT SPRINGS ROAD",,"SPRINGDALE","SC","29169",3319,"45","063","68425","LEXINGTON","COUNTY","1760","00","COLUMBIA, SC"
"41","2","032","010","SUMMIT","TOWN","CLERK","121  E MCEVILLY ROAD",,"LEESVILLE","SC","29070",295,"45","063","70315","LEXINGTON","COUNTY","1760","00","COLUMBIA, SC"
"41","2","032","011","SWANSEA","TOWN","MAYOR","POST OFFICE BOX 429",,"SWANSEA","SC","29160",539,"45","063","70675","LEXINGTON","COUNTY","1760","00","COLUMBIA, SC"
"41","2","032","012","WEST COLUMBIA","CITY","CLERK TREASURER","P. O. BOX 4044",,"WEST COLUMBIA","SC","29171",10994,"45","063","75850","LEXINGTON","COUNTY","1760","00","COLUMBIA, SC"
"41","2","032","501","PINE RIDGE","TOWN","MAYOR","1015 FISH HATCHERY",,"WEST COLUMBIA","SC","29169",2049,"45","063","56950","LEXINGTON","COUNTY","1760","00","COLUMBIA, SC"
"41","2","032","502","SOUTH CONGAREE","TOWN","MAYOR","1633 BERRY RD",,"W COLUMBIA","SC","29169",2642,"45","063","67705","LEXINGTON","COUNTY","1760","00","COLUMBIA, SC"
"41","2","032","901","GASTON","TOWN","TOWN CLERK","186 N. CARLISLE STREET",,"GASTON","SC","29053",1099,"45","063","28780","LEXINGTON","COUNTY","1760","00","COLUMBIA, SC"
"41","2","033","001","MCCORMICK","TOWN","MAYOR","P. O. BOX 306",,"MCCORMICK","SC","29835",1736,"45","065","43720","MCCORMICK","COUNTY",,,
"41","2","033","003","PARKSVILLE","TOWN","CLERK TREAS","P O BOX 4854",,"PARKSVILLE","SC","29844",207,"45","065","54700","MCCORMICK","COUNTY",,,
"41","2","033","004","PLUM BRANCH","TOWN","MAYOR","POST OFFICE BOX 151",,"PLUM BRANCH","SC","29845",105,"45","065","57670","MCCORMICK","COUNTY",,,
"41","2","034","001","MARION","CITY","CITY TREASURER","BOX 1190",,"MARION","SC","29571",7566,"45","067","44575","MARION","COUNTY",,,
"41","2","034","002","MULLINS","CITY","MAYOR","P. O. DRAWER 408",,"MULLINS","SC","29574",5640,"45","067","48805","MARION","COUNTY",,,
"41","2","034","003","NICHOLS","TOWN","CLERK","P. O. BOX 32",,"NICHOLS","SC","29581",505,"45","067","50110","MARION","COUNTY",,,
"41","2","034","005","SELLERS","TOWN","MAYOR","P. O. BOX 36",,"SELLERS","SC","29592",363,"45","067","65005","MARION","COUNTY",,,
"41","2","035","001","BENNETTSVILLE","CITY","MAYOR","P. O. BOX 1306",,"BENNETTSVILLE","SC","29512",9415,"45","069","05680","MARLBORO","COUNTY",,,
"41","2","035","002","BLENHEIM","TOWN","CLERK","BOX 38",,"BLENHEIM","SC","29516",196,"45","069","06850","MARLBORO","COUNTY",,,
"41","2","035","003","CLIO","TOWN","MAYOR","P. O. BOX 487",,"CLIO","SC","29525",887,"45","069","15310","MARLBORO","COUNTY",,,
"41","2","035","004","MCCOLL","TOWN","CLERK","GIBSON AVENUE",,"MCCOLL","SC","29570",2722,"45","069","43630","MARLBORO","COUNTY",,,
"41","2","035","005","TATUM","TOWN","MAYOR","P. O. BOX 128",,"TATUM","SC","29594",42,"45","069","71305","MARLBORO","COUNTY",,,
"41","2","036","002","LITTLE MOUNTAIN","TOWN","MAYOR","P. O. BOX 154",,"LITTLE MOUNTAIN","SC","29075",243,"45","071","41965","NEWBERRY","COUNTY",,,
"41","2","036","003","NEWBERRY","CITY","MAYOR","POST OFFICE BOX 538",,"NEWBERRY","SC","29108",10156,"45","071","49570","NEWBERRY","COUNTY",,,
"41","2","036","004","PEAK","TOWN","MAYOR","P. O. BOX 187",,"PEAK","SC","29122",78,"45","071","55150","NEWBERRY","COUNTY",,,
"41","2","036","005","POMARIA","TOWN","MAYOR","P. O. BOX 127",,"POMARIA","SC","29126",278,"45","071","57850","NEWBERRY","COUNTY",,,
"41","2","036","006","PROSPERITY","TOWN","MAYOR","POST OFFICE BOX 36",,"PROSPERITY","SC","29127",1146,"45","071","58705","NEWBERRY","COUNTY",,,
"41","2","036","007","SILVERSTREET","TOWN","MAYOR","P. O. BOX 107",,"SILVERSTREET","SC","29145",161,"45","071","66400","NEWBERRY","COUNTY",,,
"41","2","036","008","WHITMIRE","TOWN","MAYOR","POST OFFICE BOX 148",,"WHITMIRE","SC","29178",1717,"45","071","77380","NEWBERRY","COUNTY",,,
"41","2","037","001","SALEM","TOWN","TOWN CLERK","P O BOX 7",,"SALEM","SC","29676",197,"45","073","62980","OCONEE","COUNTY",,,
"41","2","037","002","SENECA","CITY","MAYOR","P. O. BOX 4773",,"SENECA","SC","29679",8133,"45","073","65095","OCONEE","COUNTY",,,
"41","2","037","003","WALHALLA","CITY","CLERK","P O BOX AP",,"WALHALLA","SC","29691",3982,"45","073","74095","OCONEE","COUNTY",,,
"41","2","037","004","WESTMINSTER","CITY","MAYOR","P. O. BOX 216",,"WESTMINSTER","SC","29693",4351,"45","073","76165","OCONEE","COUNTY",,,
"41","2","037","005","WEST UNION","TOWN","MAYOR","POST OFFICE BOX 211",,"WEST UNION","SC","29696",274,"45","073","76435","OCONEE","COUNTY",,,
"41","2","038","001","BOWMAN","TOWN","CLERK AND TREASURER","P. O. BOX 37",,"BOWMAN","SC","29018",1099,"45","075","07840","ORANGEBURG","COUNTY",,,
"41","2","038","002","BRANCHVILLE","TOWN","MAYOR","P. O. BOX 85",,"BRANCHVILLE","SC","29432",1125,"45","075","08245","ORANGEBURG","COUNTY",,,
"41","2","038","003","COPE","TOWN","MAYOR","P. O. BOX 144",,"COPE","SC","29038",130,"45","075","16720","ORANGEBURG","COUNTY",,,
"41","2","038","004","CORDOVA","TOWN","MAYOR","POST OFFICE BOX 1",,"CORDOVA","SC","29039",134,"45","075","16855","ORANGEBURG","COUNTY",,,
"41","2","038","005","ELLOREE","TOWN","MAYOR","P. O. BOX 28",,"ELLOREE","SC","29047",840,"45","075","23470","ORANGEBURG","COUNTY",,,
"41","2","038","006","EUTAWVILLE","TOWN","TREASURER","BOX 372",,"EUTAWVILLE","SC","29048",363,"45","075","24100","ORANGEBURG","COUNTY",,,
"41","2","038","007","HOLLY HILL","CITY","CLERK TREASURER","P. O. BOX 1108",,"HOLLY HILL","SC","29059",1502,"45","075","34360","ORANGEBURG","COUNTY",,,
"41","2","038","008","LIVINGSTON","TOWN","MAYOR","CHURCH STREET",,"LIVINGSTON","SC","29076",178,"45","075","42100","ORANGEBURG","COUNTY",,,
"41","2","038","009","NEESES","TOWN","CLERK","P. O. BOX 70",,"NEESES","SC","29107",429,"45","075","49390","ORANGEBURG","COUNTY",,,
"41","2","038","010","NORTH","TOWN","MAYOR","P. O. BOX 399",,"NORTH","SC","29112",733,"45","075","50560","ORANGEBURG","COUNTY",,,
"41","2","038","011","NORWAY","TOWN","MAYOR","P. O. BOX 127",,"NORWAY","SC","29113",405,"45","075","51550","ORANGEBURG","COUNTY",,,
"41","2","038","012","ORANGEBURG","CITY","CITY ADMINISTRATOR","P. O. DRAWER 387",,"ORANGEBURG","SC","29116",12869,"45","075","53080","ORANGEBURG","COUNTY",,,
"41","2","038","013","ROWESVILLE","TOWN","MAYOR","P O BOX 95",,"ROWESVILLE","SC","29133",321,"45","075","62035","ORANGEBURG","COUNTY",,,
"41","2","038","014","SANTEE","TOWN","CLERK","P O BOX 424-A",,"SANTEE","SC","29142",585,"45","075","63790","ORANGEBURG","COUNTY",,,
"41","2","038","015","SPRINGFIELD","TOWN","MAYOR","P. O. BOX 31",,"SPRINGFIELD","SC","29146",529,"45","075","68470","ORANGEBURG","COUNTY",,,
"41","2","038","016","VANCE","TOWN","TOWN CLERK","P. O. BOX 10",,"VANCE","SC","29163",222,"45","075","73510","ORANGEBURG","COUNTY",,,
"41","2","038","017","WOODFORD","TOWN","MAYOR","P. O. BOX 272",,"WOODFORD","SC","29112",202,"45","075","78910","ORANGEBURG","COUNTY",,,
"41","2","039","001","CENTRAL","TOWN","MAYOR","POST OFFICE BOX 248",,"CENTRAL","SC","29630",2335,"45","077","13015","PICKENS","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","039","002","CLEMSON","CITY","MAYOR","P O BOX 1566",,"CLEMSON","SC","29633",12174,"45","077","14950","PICKENS","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","039","003","EASLEY","CITY","MAYOR","P. O. BOX 466",,"EASLEY","SC","29640",16880,"45","077","21985","PICKENS","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","039","004","LIBERTY","TOWN","MAYOR","BOX 716",,"LIBERTY","SC","29657",3456,"45","077","41380","PICKENS","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","039","005","NORRIS","TOWN","MAYOR","P. O. DRAWER N",,"NORRIS","SC","29667",1099,"45","077","50515","PICKENS","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","039","006","PICKENS","TOWN","MAYOR","P. O. BOX 217",,"PICKENS","SC","29671",4230,"45","077","56140","PICKENS","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","039","007","SIX MILE","TOWN","MAYOR","P O BOX N",,"SIX MILE","SC","29682",604,"45","077","66760","PICKENS","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","040","001","COLUMBIA","CITY","CITY MANAGER","P. O. BOX 147",,"COLUMBIA","SC","29217",112773,"45","079","16000","RICHLAND","COUNTY","1760","00","COLUMBIA, SC"
"41","2","040","002","EASTOVER","TOWN","MAYOR","P. O. BOX 36",,"EASTOVER","SC","29044",1081,"45","079","22390","RICHLAND","COUNTY","1760","00","COLUMBIA, SC"
"41","2","040","003","FOREST ACRES","CITY","MAYOR","5205 TRENHOLM RD",,"COLUMBIA","SC","29206",7124,"45","079","26305","RICHLAND","COUNTY","1760","00","COLUMBIA, SC"
"41","2","040","501","ARCADIA LAKES","TOWN","TOWN CLERK","6626 A ARCADIA WOODS RD",,"COLUMBIA","SC","29206",884,"45","079","02125","RICHLAND","COUNTY","1760","00","COLUMBIA, SC"
"41","2","040","901","BLYTHEWOOD","TOWN","CLERK","P O BOX 49",,"BLYTHEWOOD","SC","29016",163,"45","079","07255","RICHLAND","COUNTY","1760","00","COLUMBIA, SC"
"41","2","041","001","RIDGE SPRING","TOWN","MAYOR","P. O. BOX 444",,"RIDGE SPRING","SC","29129",900,"45","081","60325","SALUDA","COUNTY",,,
"41","2","041","002","SALUDA","TOWN","MAYOR","P. O. BOX 675",,"SALUDA","SC","29138",2858,"45","081","63250","SALUDA","COUNTY",,,
"41","2","041","003","WARD","TOWN","MAYOR","P. O. BOX 54",,"WARD","SC","29166",133,"45","081","74590","SALUDA","COUNTY",,,
"41","2","042","001","CAMPOBELLO","TOWN","MAYOR","P O BOX 8",,"CAMPOBELLO","SC","29322",487,"45","083","11125","SPARTANBURG","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","042","002","CHESNEE","CITY","MAYOR","201 W CHEROKEE STREET",,"CHESNEE","SC","29323",1292,"45","083","14050","SPARTANBURG","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","042","003","COWPENS","TOWN","MAYOR","P. O. BOX 236",,"COWPENS","SC","29330",2356,"45","083","17260","SPARTANBURG","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","042","004","DUNCAN","TOWN","MAYOR","P. O. DRAWER 188",,"DUNCAN","SC","29334",2489,"45","083","21265","SPARTANBURG","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","042","005","INMAN","CITY","G R HIBBARD MAYOR","3 BISHOP STREET",,"INMAN","SC","29349",1821,"45","083","35755","SPARTANBURG","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","042","006","LANDRUM","CITY","CLERK","100 SHAMROCK AVE",,"LANDRUM","SC","29356",2320,"45","083","40075","SPARTANBURG","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","042","007","PACOLET","TOWN","MAYOR","P. O. BOX 700",,"PACOLET","SC","29372",1881,"45","083","53845","SPARTANBURG","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","042","008","SPARTANBURG","CITY","DIR OF FINANCE","P O BOX 1749",,"SPARTANBURG","SC","29304",42136,"45","083","68290","SPARTANBURG","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","042","009","WOODRUFF","CITY","MAYOR","231 E. HAYNE STREET",,"WOODRUFF","SC","29388",4296,"45","083","79090","SPARTANBURG","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","042","503","WELLFORD","CITY","MAYOR","P. O. BOX 99",,"WELLFORD","SC","29385",2725,"45","083","75580","SPARTANBURG","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","042","504","CENTRAL PACOLET","TOWN","MAYOR","P. O. BOX 335",,"PACOLET","SC","29372",336,"45","083","13060","SPARTANBURG","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","042","505","LYMAN","TOWN","MAYOR","59 GROCE ROAD",,"LYMAN","SC","29365",2377,"45","083","43315","SPARTANBURG","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","042","506","PACOLET MILLS","TOWN","MAYOR","P. O. BOX 428",,"PACOLET MILLS","SC","29373",954,"45","083","53890","SPARTANBURG","COUNTY","3160","00","GREENVILLE, SPRTNBRG-ANDRS, SC"
"41","2","043","001","MAYESVILLE","TOWN","MAYOR","P. O. BOX J",,"MAYESVILLE","SC","29104",754,"45","085","45295","SUMTER","COUNTY","8140","00","SUMTER, SC"
"41","2","043","002","PINEWOOD","TOWN","CLERK TREASURER","P O BOX 236",,"PINEWOOD","SC","29125",580,"45","085","57085","SUMTER","COUNTY","8140","00","SUMTER, SC"
"41","2","043","003","SUMTER","CITY","MAYOR","P. O. BOX 1449",,"SUMTER","SC","29150",38565,"45","085","70405","SUMTER","COUNTY","8140","00","SUMTER, SC"
"41","2","044","002","CARLISLE","TOWN","MAYOR","P. O. BOX 305",,"CARLISLE","SC","29031",485,"45","087","11755","UNION","COUNTY",,,
"41","2","044","003","JONESVILLE","TOWN","MAYOR","P. O. BOX 785",,"JONESVILLE","SC","29353",1190,"45","087","37330","UNION","COUNTY",,,
"41","2","044","004","LOCKHART","TOWN","MAYOR","P O BOX 234",,"LOCKHART","SC","29364",62,"45","087","42190","UNION","COUNTY",,,
"41","2","044","005","UNION","CITY","CITY FINANCE OFFICER","P. O. BOX 987",,"UNION","SC","29379",9756,"45","087","73105","UNION","COUNTY",,,
"41","2","045","001","GREELEYVILLE","TOWN","MAYOR","P. O. BOX 212",,"GREELEYVILLE","SC","29056",456,"45","089","30535","WILLIAMSBURG","COUNTY",,,
"41","2","045","002","HEMINGWAY","TOWN","MAYOR","P. O. BOX 976",,"HEMINGWAY","SC","29554",780,"45","089","33145","WILLIAMSBURG","COUNTY",,,
"41","2","045","003","KINGSTREE","TOWN","CLERK","P O BOX 207",,"KINGSTREE","SC","29556",3630,"45","089","38590","WILLIAMSBURG","COUNTY",,,
"41","2","045","004","LANE","TOWN","MAYOR","P O BOX 39",,"LANE","SC","29564",531,"45","089","40210","WILLIAMSBURG","COUNTY",,,
"41","2","045","501","STUCKEY","TOWN","MAYOR","ROUTE 1, BOX 527",,"STUCKEY","SC","29554",325,"45","089","70045","WILLIAMSBURG","COUNTY",,,
"41","2","046","001","CLOVER","TOWN","MAYOR","P. O. BOX 181",,"CLOVER","SC","29710",3541,"45","091","15355","YORK","COUNTY","1520","00","CHARLOTTE-GASTONIA-ROCK, NC-SC"
"41","2","046","003","FORT MILL","TOWN","MAYOR","P. O. BOX 159",,"FORT MILL","SC","29715",5428,"45","091","26890","YORK","COUNTY","1520","00","CHARLOTTE-GASTONIA-ROCK, NC-SC"
"41","2","046","004","HICKORY GROVE","TOWN","MAYOR","P. O. BOX 126",,"HICKORY GROVE","SC","29717",329,"45","091","33640","YORK","COUNTY","1520","00","CHARLOTTE-GASTONIA-ROCK, NC-SC"
"41","2","046","005","MCCONNELLS","TOWN","MAYOR","P. O. BOX 115",,"MCCONNELLS","SC","29726",276,"45","091","43675","YORK","COUNTY","1520","00","CHARLOTTE-GASTONIA-ROCK, NC-SC"
"41","2","046","006","ROCK HILL","CITY","CITY MANAGER","P. O. BOX 11706",,"ROCK HILL","SC","29731",44061,"45","091","61405","YORK","COUNTY","1520","00","CHARLOTTE-GASTONIA-ROCK, NC-SC"
"41","2","046","007","SHARON","TOWN","TREASURER","P. O. BOX 205",,"SHARON","SC","29742",308,"45","091","65410","YORK","COUNTY","1520","00","CHARLOTTE-GASTONIA-ROCK, NC-SC"
"41","2","046","008","SMYRNA","TOWN","MAYOR","P. O. BOX 65",,"SMYRNA","SC","29743",63,"45","091","67210","YORK","COUNTY","1520","00","CHARLOTTE-GASTONIA-ROCK, NC-SC"
"41","2","046","009","YORK","CITY","CITY MANAGER","P. O. BOX 500",,"YORK","SC","29745",6563,"45","091","79630","YORK","COUNTY","1520","00","CHARLOTTE-GASTONIA-ROCK, NC-SC"
"41","2","046","601","TEGA CAY","CITY","MAYOR","7000 TEGA CAY DR",,"FORT MILL","SC","29715",3336,"45","091","71417","YORK","COUNTY","1520","00","CHARLOTTE-GASTONIA-ROCK, NC-SC"
"42","2","002","001","PLANKINTON","CITY","CITY CLERK","P. O. BOX 517",,"PLANKINTON","SD","57368",566,"46","003","50020","AURORA","COUNTY",,,
"42","2","002","002","STICKNEY","TOWN","TOWN CLERK","P. O. BOX 156",,"STICKNEY","SD","57375",302,"46","003","61700","AURORA","COUNTY",,,
"42","2","002","003","WHITE LAKE","TOWN","TOWN AUDITOR","BOX 25",,"WHITE LAKE","SD","57383",413,"46","003","71180","AURORA","COUNTY",,,
"42","2","003","001","BROADLAND","TOWN","TOWN CLERK","RR 2 BOX 187",,"HURON","SD","57350",38,"46","005","07420","BEADLE","COUNTY",,,
"42","2","003","002","CAVOUR","TOWN","FINANCE OFFICER","P. O. BOX 75",,"CAVOUR","SD","57324",168,"46","005","10620","BEADLE","COUNTY",,,
"42","2","003","003","HITCHCOCK","TOWN","FINANCE OFFICER","P. O. BOX 63",,"HITCHCOCK","SD","57348",116,"46","005","29500","BEADLE","COUNTY",,,
"42","2","003","004","HURON","CITY","CITY AUDITOR","P O BOX 1369",,"HURON","SD","57350",12428,"46","005","31060","BEADLE","COUNTY",,,
"42","2","003","005","VIRGIL","TOWN","TOWN TREASURER","P. O. BOX 143",,"VIRGIL","SD","57379",32,"46","005","67500","BEADLE","COUNTY",,,
"42","2","003","006","WESSINGTON","CITY","CITY AUDITOR","P. O. BOX 38",,"WESSINGTON","SD","57381",245,"46","005","70140","BEADLE","COUNTY",,,
"42","2","003","007","WOLSEY","TOWN","TOWN CLERK","P. O. BOX 434",,"WOLSEY","SD","57384",434,"46","005","72540","BEADLE","COUNTY",,,
"42","2","003","008","YALE","TOWN","TOWN CLERK","P. O. BOX 146",,"YALE","SD","57386",128,"46","005","73020","BEADLE","COUNTY",,,
"42","2","004","001","MARTIN","CITY","CITY AUDITOR","BOX 687",,"MARTIN","SD","57551",1259,"46","007","41100","BENNETT","COUNTY",,,
"42","2","005","001","AVON","CITY","CITY CLERK","P. O. BOX 207",,"AVON","SD","57315",584,"46","009","02900","BON HOMME","COUNTY",,,
"42","2","005","002","SCOTLAND","CITY","FINANCE OFFICER","P. O. BOX 309",,"SCOTLAND","SD","57059",967,"46","009","57940","BON HOMME","COUNTY",,,
"42","2","005","003","SPRINGFIELD","CITY","CITY AUDITOR","P. O. BOX 446",,"SPRINGFIELD","SD","57062",825,"46","009","60660","BON HOMME","COUNTY",,,
"42","2","005","004","TABOR","TOWN","TOWN CLERK","P. O. BOX 146",,"TABOR","SD","57063",389,"46","009","62820","BON HOMME","COUNTY",,,
"42","2","005","005","TYNDALL","CITY","CITY CLERK","P O BOX 29",,"TYNDALL","SD","57066",1148,"46","009","64860","BON HOMME","COUNTY",,,
"42","2","006","001","AURORA","CITY","CITY CLERK","P. O. BOX 335",,"AURORA","SD","57002",607,"46","011","02780","BROOKINGS","COUNTY",,,
"42","2","006","002","BROOKINGS","CITY","CITY FINANCE OFFICER","P O BOX 270",,"BROOKINGS","SD","57006",17413,"46","011","07580","BROOKINGS","COUNTY",,,
"42","2","006","003","BRUCE","CITY","CITY CLERK","P. O. BOX 255",,"BRUCE","SD","57220",225,"46","011","07740","BROOKINGS","COUNTY",,,
"42","2","006","004","BUSHNELL","TOWN","TOWN CLERK","ROUTE #2, BOX 48",,"BUSHNELL","SD","57276",78,"46","011","08820","BROOKINGS","COUNTY",,,
"42","2","006","005","ELKTON","CITY","FINANCE OFFICER","P O BOX 308",,"ELKTON","SD","57026",582,"46","011","18700","BROOKINGS","COUNTY",,,
"42","2","006","006","SINAI","TOWN","TOWN CLERK","P. O. BOX 36",,"SINAI","SD","57061",118,"46","011","58900","BROOKINGS","COUNTY",,,
"42","2","006","007","VOLGA","CITY","CITY AUDITOR","P. O. BOX 217",,"VOLGA","SD","57071",1316,"46","011","67700","BROOKINGS","COUNTY",,,
"42","2","006","008","WHITE","CITY","CITY FINANCE OFFICER","P. O. BOX 682",,"WHITE","SD","57276",545,"46","011","70940","BROOKINGS","COUNTY",,,
"42","2","007","001","ABERDEEN","CITY","CITY AUDITOR","P. O. BOX 1420",,"ABERDEEN","SD","57402",25088,"46","013","00100","BROWN","COUNTY",,,
"42","2","007","002","CLAREMONT","TOWN","TOWN CLERK","P. O. BOX 36",,"CLAREMONT","SD","57432",133,"46","013","12100","BROWN","COUNTY",,,
"42","2","007","003","COLUMBIA","CITY","CITY CLERK","RR 1, BOX 133C",,"COLUMBIA","SD","57433",129,"46","013","13420","BROWN","COUNTY",,,
"42","2","007","004","FREDERICK","TOWN","TOWN CLERK","P. O. BOX 546",,"FREDERICK","SD","57441",232,"46","013","22860","BROWN","COUNTY",,,
"42","2","007","005","GROTON","CITY","CITY FINANCE OFFICE","BOX 587",,"GROTON","SD","57445",1207,"46","013","26340","BROWN","COUNTY",,,
"42","2","007","006","HECLA","CITY","CITY FINANCE OFFICER","BOX 188",,"HECLA","SD","57446",389,"46","013","27980","BROWN","COUNTY",,,
"42","2","007","007","STRATFORD","TOWN","TOWN CLERK","P. O. BOX 388",,"STRATFORD","SD","57474",82,"46","013","62020","BROWN","COUNTY",,,
"42","2","007","008","VERDON","TOWN","TOWN CLERK","HCR 1, BOX 45",,"VERDON","SD","57434",7,"46","013","66660","BROWN","COUNTY",,,
"42","2","007","901","WARNER","TOWN","TOWN CLERK","BOX 246",,"WARNER","SD","57479",419,"46","013","68740","BROWN","COUNTY",,,
"42","2","007","902","WESTPORT","TOWN","TOWN CLERK","P. O. BOX 18",,"WESTPORT","SD","57481",113,"46","013","70540","BROWN","COUNTY",,,
"42","2","008","001","CHAMBERLAIN","CITY","CITY CLERK","P. O. BOX 66",,"CHAMBERLAIN","SD","57325",2414,"46","015","11220","BRULE","COUNTY",,,
"42","2","008","002","KIMBALL","CITY","CITY AUDITOR","P. O. BOX 16",,"KIMBALL","SD","57355",730,"46","015","33980","BRULE","COUNTY",,,
"42","2","008","003","PUKWANA","TOWN","TOWN CLERK","BOX 87",,"PUKWANA","SD","57370",268,"46","015","52220","BRULE","COUNTY",,,
"42","2","010","001","BELLE FOURCHE","CITY","CITY AUDITOR","606 6TH AVE",,"BELLE FOURCHE","SD","57717",4931,"46","019","04380","BUTTE","COUNTY",,,
"42","2","010","002","FRUITDALE","TOWN","TOWN CLERK","P. O. BOX 36",,"FRUITDALE","SD","57742",48,"46","019","23140","BUTTE","COUNTY",,,
"42","2","010","003","NEWELL","CITY","CITY AUDITOR","P. O. BOX 405",,"NEWELL","SD","57760",748,"46","019","44860","BUTTE","COUNTY",,,
"42","2","010","004","NISLAND","TOWN","TOWN CLERK","P. O. BOX 144",,"NISLAND","SD","57762",204,"46","019","45180","BUTTE","COUNTY",,,
"42","2","011","001","ARTAS","TOWN","TOWN CLERK","RR1, BOX 306",,"ARTAS","SD","57437",26,"46","021","02340","CAMPBELL","COUNTY",,,
"42","2","011","002","HERREID","CITY","CITY AUDITOR","P. O. BOX 676",,"HERREID","SD","57632",458,"46","021","28340","CAMPBELL","COUNTY",,,
"42","2","011","003","MOUND CITY","TOWN","TOWN CLERK","P. O. BOX 13",,"MOUND CITY","SD","57646",85,"46","021","44020","CAMPBELL","COUNTY",,,
"42","2","011","004","POLLOCK","TOWN","TOWN CLERK","P. O. BOX 57",,"POLLOCK","SD","57648",354,"46","021","51260","CAMPBELL","COUNTY",,,
"42","2","012","001","DANTE","TOWN","TOWN CLERK","P. O. BOX 4",,"DANTE","SD","57329",97,"46","023","15420","CHARLES MIX","COUNTY",,,
"42","2","012","002","GEDDES","TOWN","TOWN CLERK","RR 2, BOX 1",,"GEDDES","SD","57342",280,"46","023","23980","CHARLES MIX","COUNTY",,,
"42","2","012","003","LAKE ANDES","CITY","CITY FINANCE OFFICER","P. O. BOX 783",,"LAKE ANDES","SD","57356",847,"46","023","35100","CHARLES MIX","COUNTY",,,
"42","2","012","004","PLATTE","CITY","CLERK","P O BOX 236",,"PLATTE","SD","57369",1384,"46","023","50260","CHARLES MIX","COUNTY",,,
"42","2","012","005","RAVINIA","TOWN","TOWN CLERK","BOX 45",,"RAVINIA","SD","57357",83,"46","023","53220","CHARLES MIX","COUNTY",,,
"42","2","012","006","WAGNER","CITY","CITY AUDITOR","P O BOX 40",,"WAGNER","SD","57380",1540,"46","023","68020","CHARLES MIX","COUNTY",,,
"42","2","012","401","PICKSTOWN","TOWN","MAYOR","539 MISSOURI DRIVE",,"PICKSTOWN","SD","57367",111,"46","023","49460","CHARLES MIX","COUNTY",,,
"42","2","013","001","BRADLEY","TOWN","TOWN CLERK","P. O. BOX 98",,"BRADLEY","SD","57217",113,"46","025","06660","CLARK","COUNTY",,,
"42","2","013","002","CLARK","CITY","CITY AUDITOR","P. O. BOX 217",,"CLARK","SD","57225",1302,"46","025","12180","CLARK","COUNTY",,,
"42","2","013","003","GARDEN CITY","TOWN","TOWN CLERK","RT 1 BOX 48",,"GARDEN CITY","SD","57236",94,"46","025","23460","CLARK","COUNTY",,,
